,0
2362,"['화', '이', '트_', '15', '센', '치', '미', '터_', '로', '티', '세', '리_', '바', '비', '큐', '_', '치', '킨', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '빼', '주', '시', '고_', '레', '드', '와', '인식', '초_', '로_', '해주', '세요_']"
2363,"['하', '티_', '15', '센', '티_', '햄', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '토', '마', '토_', '빼', '주', '시', '고_', '스', '위', '트_', '어', '니', '언_', '으로_', '해주', '세요_']"
2364,"['파', '마', '산', '오', '레', '가', '노_', '15', 'c', 'm_', '스', '파이', '시_', '이탈', '리아', 'ᆫ', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '피', '클', '_', '빼', '주', '시', '고_', '홀', '스', '래', '디', '쉬', '_', '로_', '해주', '세요_']"
2365,"['플', '랫', '_', '15', '센', '티_', '참', '치', '로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
2366,"['파', '마', '산_', '30', '센', '티_', '스', '테이', '크_', '앤', '_', '치', '즈', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '피', '클', '_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
2367,"['플', '랫', '_', '30', '센', '치_', '이탈', '리아', 'ᆫ', '_', '비', '엠', '티', '로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '양', '상', '추', '_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
2368,"['허', '니', '오', '트_', '15', '센', '치', '미', '터_', '터', '키_', '베이', '컨', '_', '아', '보', '카', '도로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '핫', '_', '칠', '리_', '로_', '해주', '세요_']"
2369,"['파', '마', '산_', '풋', '롱', '_', '치', '킨_', '데', '리', '야', '끼', '로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '피', '클', '_', '빼', '주', '시', '고_', '허', '니_', '머', '스타', '드_', '로_', '해주', '세요_']"
2370,"['화', '이', '트_', '30', '센', '치_', '스', '테이', '크_', '치', '즈', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '양', '파_', '빼', '주', '시', '고_', '사우', '스', '웨', '스트_', '치', '폴', '레_', '로_', '해주', '세요_']"
2371,"['플', '랫', '_', '15', '센', '티', '미', '터_', 'k', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '오', '이_', '빼', '주', '시', '고_', '올리', '브_', '오', '일_', '으로_', '해주', '세요_']"
2372,"['허', '니', '오', '트_', '풋', '롱', '_', '미', '트', '볼', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '사우', '스', '웨', '스트_', '치', '폴', '레_', '로_', '해주', '세요_']"
2373,"['하', '티_', '15', '센', '치_', '풀', '드_', '포', '크_', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '양', '파_', '빼', '주', '시', '고_', '레', '드', '와', '인식', '초_', '로_', '해주', '세요_']"
2374,"['허', '니', '오', '트_', '30', '센', '티_', '페', '퍼_', '치', '킨_', '슈', '니', '첼', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '스', '위', '트_', '칠', '리_', '로_', '해주', '세요_']"
2375,"['파', '마', '산_', '15', '센', '티_', '써', '브', '웨이_', '클럽', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '토', '마', '토_', '빼', '주', '시', '고_', '레', '드', '와', '인식', '초_', '로_', '해주', '세요_']"
2376,"['화', '이', '트_', '15', '센', '티', '미', '터_', '비', '엘', '티', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '토', '마', '토_', '빼', '주', '시', '고_', '레', '드', '와', '인식', '초_', '로_', '해주', '세요_']"
2377,"['파', '마', '산_', '30', '센', '티', '미', '터_', '햄', '로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '오', '이_', '빼', '주', '시', '고_', '사우', '스', '웨', '스트_', '치', '폴', '레_', '로_', '해주', '세요_']"
2378,"['플', '랫', '_', '15', '센', '티', '미', '터_', '페', '퍼_', '치', '킨_', '슈', '니', '첼', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '피', '망', '_', '빼', '주', '시', '고_', '홀', '스', '래', '디', '쉬', '_', '로_', '해주', '세요_']"
2379,"['위', '트_', '풋', '롱', '_', '터', '키', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '토', '마', '토_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
2380,"['파', '마', '산', '오', '레', '가', '노_', '6', '인', '치_', '비', '엘', '티', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '토', '마', '토_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
2381,"['플', '랫', '_', '30', 'c', 'm_', '풀', '드_', '포', '크_', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '오', '이_', '빼', '주', '시', '고_', '핫', '_', '칠', '리_', '로_', '해주', '세요_']"
2382,"['허', '니', '오', '트_', '30', 'c', 'm_', '미', '트', '볼', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '올리', '브_', '빼', '주', '시', '고_', '스', '모', '크_', '바', '비', '큐', '_', '로_', '해주', '세요_']"
2383,"['화', '이', '트_', '15', '센', '티', '미', '터_', 'b', 'm', 't', '로_', '해주', '시', '고요_', '채', '소는_', '양', '파_', '오', '이_', '빼', '주', '시', '고_', '홀', '스', '래', '디', '쉬', '_', '로_', '해주', '세요_']"
2384,"['파', '마', '산', '오', '레', '가', '노_', '15', '센', '치_', '써', '브', '웨이_', '클럽', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '피', '망', '_', '빼', '주', '시', '고_', '올리', '브_', '오', '일_', '으로_', '해주', '세요_']"
2385,"['플', '랫', '_', '30', '센', '티_', '에', '그', '마', '요', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '양', '상', '추', '_', '빼', '주', '시', '고_', '랜', '치_', '로_', '해주', '세요_']"
2386,"['하', '티_', '6', 'in', 'ch', '_', '햄', '로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '피', '망', '_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
2387,"['위', '트_', '6', '인', '치_', '풀', '드_', '포', '크_', '바', '비', '큐', '로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '핫', '_', '칠', '리_', '로_', '해주', '세요_']"
2388,"['위', '트_', '15', '센', '치_', '베', '지로_', '해주', '시', '고요_', '채', '소는_', '토', '마', '토_', '양', '파_', '빼', '주', '시', '고_', '스', '위', '트_', '칠', '리_', '로_', '해주', '세요_']"
2389,"['하', '티_', '15', 'c', 'm_', '페', '퍼_', '치', '킨_', '슈', '니', '첼', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '오', '이_', '빼', '주', '시', '고_', '스', '위', '트_', '칠', '리_', '로_', '해주', '세요_']"
2390,"['허', '니', '오', '트_', '15', 'c', 'm_', '햄', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '양', '상', '추', '_', '빼', '주', '시', '고_', '허', '니_', '머', '스타', '드_', '로_', '해주', '세요_']"
2391,"['파', '마', '산_', '15', '센', '티_', '이탈', '리아', 'ᆫ', '_', '비', '엠', '티', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '피', '클', '_', '빼', '주', '시', '고_', '스', '위', '트_', '어', '니', '언_', '으로_', '해주', '세요_']"
2392,"['파', '마', '산', '오', '레', '가', '노_', '15', '센', '티', '미', '터_', '미', '트', '볼', '로_', '해주', '시', '고요_', '채', '소는_', '토', '마', '토_', '빼', '주', '시', '고_', '허', '니_', '머', '스타', '드_', '로_', '해주', '세요_']"
2393,"['화', '이', '트_', '15', 'c', 'm_', '터', '키', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '올리', '브_', '빼', '주', '시', '고_', '마', '요', '네', '즈_', '로_', '해주', '세요_']"
2394,"['위', '트_', '30', '센', '치_', '베', '지로_', '해주', '시', '고요_', '채', '소는_', '올리', '브_', '할', '라', '피', '뇨', '_', '빼', '주', '시', '고_', '후', '추', '_', '로_', '해주', '세요_']"
2395,"['위', '트_', '6', '인', '치_', '페', '퍼', '로', '니_', '피', '자_', '썹', '로_', '해주', '시', '고요_', '채', '소는_', '양', '상', '추', '_', '오', '이_', '빼', '주', '시', '고_', '마', '요', '네', '즈_', '로_', '해주', '세요_']"
2396,"['플', '랫', '_', '30', '센', '티', '미', '터_', '스', '테이', '크_', '치', '즈', '로_', '해주', '시', '고요_', '채', '소는_', '할', '라', '피', '뇨', '_', '오', '이_', '빼', '주', '시', '고_', '홀', '스', '래', '디', '쉬', '_', '로_', '해주', '세요_']"
2397,"['플', '랫', '_', '15', '센', '치_', '햄', '로_', '해주', '시', '고요_', '채', '소는_', '오', '이_', '빼', '주', '시', '고_', '레', '드', '와', '인식', '초_', '로_', '해주', '세요_']"
2398,"['플', '랫', '_', '30', 'c', 'm_', '터', '키', '로_', '해주', '시', '고요_', '채', '소는_', '피', '망', '_', '토', '마', '토_', '빼', '주', '시', '고_', '머', '스타', '드_', '로_', '해주', '세요_']"
2399,"['파', '마', '산', '오', '레', '가', '노_', '30', 'c', 'm_', '터', '키', '로_', '해주', '시', '고요_', '채', '소는_', '피', '클', '_', '피', '망', '_', '빼', '주', '시', '고_', '소', '금_', '으로_', '해주', '세요_']"
2400,"['잠', '시', '만', '요_']"
2401,"['잠', '시', '만_', '기다', '려', '주', '세요_']"
2402,"['잠', '깐', '만', '요_']"
2403,"['안', '녕', '하', '세요_']"
2404,"['안', '녕', '하', '십', '니까_']"
2405,"['네_', '주', '문_', '할', '게', '요_']"
2406,"['아니', '요_', '괜', '찮', '습니다_']"
2407,"['저_', '주', '문_', '할', '게', '요_']"
2408,"['사', '장', '님', '_']"
2409,"['물', '어', '보고_', '다시_', '올', '게', '요_']"
2410,"['물', '어', '보고_', '다시_', '주', '문', '할', '게', '요_']"
2411,"['카드로_', '계', '산_', '되', '나', '요_']"
2412,"['현', '금', '으로_', '계', '산_', '되', '나', '요_']"
2413,"['감사', '합니다_']"
2414,"['다시_', '주', '문', '할', '게', '요_']"
2415,"['더_', '빨리_', '만들어_', '주', '실_', '수_', '없', '으', '세요_']"
2416,"['리', '필', '해도_', '되', '나', '요_']"
2417,"['여기_', '화장', '실', '이_', '어디', '에', '요_']"
2418,"['쓰', '레', '기는_', '어디', '다가_', '버', '리', '죠', '_']"
2419,"['저_', '휴', '지_', '좀_', '주', '세요_']"
2420,"['혹', '시_', '물', '티', '슈', '_', '있', '나', '요_']"
2421,"['빨', '대는_', '어디', '에_', '있어요_']"
2422,"['뭐', '_', '좀_', '물', '어', '봐', '도_', '될', '까', '요_']"
2423,"['저', '쪽_', '테이', '블_', '치', '워_', '주', '세요_']"
2424,"['얼마이', 'ᆫ', '가요_']"
2425,"['얼마', '에', '요_']"
2426,"['이', '거_', '많이_', '맵', '나', '요_']"
2427,"['이', '건_', '무', '슨_', '맛', '이', '에', '요_']"
2428,"['어디', '요_']"
2429,"['네_', '했습니다_']"
2430,"['네_', '작', '성', '했', '어요_']"
2431,"['네_', '큐', '알_', '코', '드_', '찍', '었', '어요_']"
2432,"['여기_', '머', '리', '카', '락_', '들어', '갔', '는데', '요_']"
2433,"['제_', '음식', '에서_', '머', '리', '카', '락', '이_', '나왔', '어요_']"
2434,"['휴', '지_', '안_', '주', '셨', '는데', '요_']"
2435,"['더', '운', '데_', '에', '어', '컨', '_', '좀_', '켜', '주', '실_', '수_', '있', '으', '세요_']"
2436,"['추', '운', '데_', '에', '어', '컨', '_', '좀_', '꺼', '주', '실_', '수_', '있', '으', '세요_']"
2437,"['언제_', '마', '감', '하', '세요_']"
2438,"['매', '장_', '문_', '언제_', '닫', '아요_']"
2439,"['언제_', '오프', 'ᆫ', '하', '세요_']"
2440,"['매', '장_', '문_', '언제_', '열', '어요_']"
2441,"['핸', '드', '폰_', '충', '전해_', '주', '실_', '수_', '있', '나', '요_']"
2442,"['여기_', '핸', '드', '폰_', '충', '전_', '가능', '한', '가요_']"
2443,"['와', '이', '파이_', '있어요_']"
2444,"['와', '이', '파이_', '비밀', '번', '호가_', '뭐', '에', '요_']"
2445,"['매', '장_', '전화', '번', '호_', '좀_', '알려', '주', '세요_']"
2446,"['단체_', '주', '문_', '가능', '한', '가요_']"
2447,"['혹', '시_', '검', '정', '색_', '우', '산_', '못_', '보', '셨', '나', '요_']"
2448,"['혹', '시_', '못_', '보', '셨', '나', '요_']"
2449,"['혹', '시_', '회', '색_', '백', '팩', '_', '못_', '보', '셨', '나', '요_']"
2450,"['혹', '시_', '노', '란_', '핸', '드', '백_', '못_', '보', '셨', '나', '요_']"
2451,"['혹', '시_', '하', '얀', '_', '모', '자_', '못_', '보', '셨', '나', '요_']"
2452,"['우', '산_', '놓고_', '간_', '거_', '같', '은', '데_', '여기_', '있', '나', '요_']"
2453,"['핸', '드', '폰', '을_', '잃', '어', '버', '렸', '습니다_']"
2454,"['가', '방을_', '놓고_', '간_', '거_', '같', '은', '데_', '여기에_', '있', '나', '요_']"
2455,"['영', '수', '증', '은_', '버', '려', '주', '세요_']"
2456,"['영', '수', '증_', '안_', '주', '셔', '도_', '돼', '요_']"
2457,"['저', '쪽_', '바닥', '이_', '너무_', '미', '끄', '러', '운', '데', '요_']"
2458,"['저', '쪽_', '바닥', '이_', '너무_', '끈', '적', '해', '요_']"
2459,"['여기', '서_', '먹', '을', '게', '요_']"
2460,"['포', '장', '이', '요_']"
2461,"['포', '장으로_', '해주', '세요_']"
2462,"['반', '으로_', '짤', '라', '주', '세요_']"
2463,"['혹', '시_', '짤', '라', '주', '실_', '순_', '없', '나', '요_']"
2464,"['잘_', '먹', '겠습니다_']"
2465,"['얼마나_', '걸', '리', '나', '요_']"
2466,"['빅', '맥', '_', '세', '트로_', '하나_', '주', '세요_']"
2467,"['싸', '이_', '버', '거_', '세', '트', '랑_', '상', '하이_', '스', '파이', '시_', '세', '트_', '주', '세요_']"
2468,"['포', '크', '랑_', '나이', '프_', '주', '실_', '수_', '있', '으', '세요_']"
2469,"['콰', '트로_', '치', '즈_', '와', '퍼_', '주', '니', '어_', '세', '트_', '하나', '하고요_', '치', '킨', '너', '겟', '_', '주', '세요_']"
2470,"['이', '거_', '제_', '주', '문_', '아닌', '데', '요_']"
2471,"['아_', '여기', '선_', '안_', '파', '나', '요_']"
2472,"['주', '차', '권_', '주', '실_', '수_', '있', '으', '신', '가요_']"
2473,"['앞에_', '차_', '좀_', '빼', '주', '세요_']"
2474,"['저_', '매', '운', '건_', '못_', '먹', '어요_']"
2475,"['저_', '매', '운_', '거_', '잘_', '먹', '어요_']"
2476,"['할', '인_', '기간_', '끝', '났', '나', '요_']"
2477,"['이벤', '트_', '기간_', '끝', '났', '나', '요_']"
2478,"['이벤', '트_', '언제', '까지_', '하나', '요_']"
2479,"['채', '소는_', '얼마나_', '된_', '건', '가요_']"
2480,"['빵', '은_', '직접_', '구', '운_', '건', '가요_']"
2481,"['재', '료', '는_', '언제_', '준비', '된_', '건', '가요_']"
2482,"['얼', '음', '이_', '안_', '나오', '는데', '요_']"
2483,"['얼', '음', '이_', '제대로_', '안_', '나', '와', '요_']"
